Date,asset,vix,asset_ret,realized_vol,vol_z,ema_fast,ema_slow,core_risk_off,option_risk_off,condition_score,risk_off,risk_on,position,switch,strategy_ret,buy_hold_ret,strategy_equity,buy_hold_equity
2023-02-27,288.7341613769531,20.950000762939453,0.007161190333925926,0.26692875810151784,-0.7711430668476958,285.64349357850756,290.5358597823979,True,False,0,True,False,-1.0,0.0,-0.007240555413291006,0.007161190333925926,0.687003459733966,1.3842831462150418
2023-02-28,288.3609313964844,20.700000762939453,-0.0012926422654280234,0.25640547215940335,-0.9392104136998977,285.75005976744785,290.5142187039311,True,False,0,True,False,-1.0,0.0,0.0012132771860629442,-0.0012926422654280234,0.6878369853584075,1.3824937633129246
2023-03-01,286.042724609375,20.579999923706055,-0.008039254055265732,0.2523696724495476,-0.998990765392063,285.7615368200725,290.4697262253783,True,False,0,True,False,-1.0,0.0,0.007959888975900652,-0.008039254055265732,0.6933120913953787,1.3713795447198316
2023-03-02,288.4099426269531,19.59000015258789,0.00827574978811585,0.24136853282419016,-1.1734425823291224,285.86539587132273,290.44923086618996,True,False,0,True,False,-1.0,0.0,-0.00835511486748093,0.00827574978811585,0.6875193892327569,1.382728738696473
2023-03-03,294.3724670410156,18.489999771118164,0.02067378246309204,0.21503012984592765,-1.5950984077273132,286.1990065054283,290.4882680420589,False,False,0,False,False,-1.0,0.0,-0.020753147542457117,0.02067378246309204,0.6732511979097094,1.4113149718457496
2023-03-06,294.70648193359375,18.610000610351562,0.0011346675724654975,0.2068132096752104,-1.7129324682607707,286.53263299280735,290.53024031958665,False,False,0,False,False,-1.0,0.0,-0.0012140326518305768,0.0011346675724654975,0.672433848972563,1.412916345178838
2023-03-07,291.0916748046875,19.59000015258789,-0.012265787658246263,0.2090791699454053,-1.6604682691965336,286.71141894621445,290.5358267323737,False,False,0,False,False,-1.0,0.0,0.012186422578881183,-0.012265787658246263,0.6806284120124863,1.395585813310009
2023-03-08,292.5453796386719,19.110000610351562,0.004993975986979926,0.19421150591956918,-1.8817142224469263,286.9402017184677,290.5558222836802,False,False,0,False,False,-1.0,0.0,-0.005073341066345005,0.004993975986979926,0.6771753519389021,1.402555335349449
2023-03-09,287.47686767578125,22.610000610351562,-0.017325558069489433,0.19372384080894617,-1.8684109609571935,286.9612474422839,290.5251859194225,True,False,0,True,False,-1.0,0.0,0.017246192990124354,-0.017325558069489433,0.6888540487465958,1.37825528144118
2023-03-10,283.4396057128906,24.799999237060547,-0.01404378027189268,0.1970532879652796,-1.794886361148993,286.82314384505275,290.45468263378535,True,False,0,True,False,-1.0,0.0,0.0139644151925276,-0.01404378027189268,0.6984734926903469,1.3588993671100444
2023-03-13,285.541748046875,26.520000457763672,0.007416544094807076,0.1991370756655524,-1.742819006796799,286.77289302943797,290.4057977125226,True,False,0,True,False,-1.0,0.0,-0.007495909174172155,0.007416544094807076,0.6932377988285732,1.3689777041866216
2023-03-14,292.1034240722656,23.729999542236328,0.022979743138342945,0.20854964678492566,-1.577644903785359,286.98193346249,290.4226895170972,True,False,0,True,False,-1.0,0.0,-0.023059108217708024,0.022979743138342945,0.6772523534047794,1.4004364601909485
2023-03-15,293.6357421875,26.139999389648438,0.005245806755265203,0.20752845380869778,-1.5787739493550421,287.2428671379806,290.45466019043454,True,False,0,True,False,-1.0,0.0,-0.0053251718346302825,0.005245806755265203,0.6736458682474912,1.4077828792341378
2023-03-16,301.376220703125,22.989999771118164,0.026360818536465214,0.22775865527910055,-1.2493146952634815,287.7971162973981,290.56333243434193,True,False,0,True,False,-1.0,0.0,-0.026440183615830292,0.026360818536465214,0.6558345477989821,1.4448931882523715
2023-03-17,299.95184326171875,25.510000228881836,-0.004726243623611404,0.21788033823260747,-1.392430089925466,288.2737722567832,290.6567504525248,True,False,0,True,False,-1.0,0.0,0.004646878544246324,-0.004726243623611404,0.6588821312877248,1.438064271034594
2023-03-20,301.0163879394531,24.149999618530273,0.003549051961669436,0.21629530978320413,-1.404893847096699,288.7734826757115,290.75983142254404,True,False,0,True,False,-1.0,0.0,-0.0036284170410345153,0.003549051961669436,0.6564914321345272,1.4431680358567163
2023-03-21,305.3156433105469,21.3799991607666,0.014282462827101883,0.2003372155659651,-1.6384225794490601,289.4221948574697,290.9046653716784,True,False,0,True,False,-1.0,0.0,-0.014361827906466963,0.014282462827101883,0.6470630151641411,1.4637800296821015
2023-03-22,301.1639404296875,22.260000228881836,-0.013598068005433062,0.20863934845599985,-1.494943978485994,289.88265546814495,291.00674771056407,True,False,0,True,False,-1.0,0.0,0.013518702926067981,-0.013598068005433062,0.6558104678405909,1.4438754492934895
2023-03-23,304.73516845703125,22.610000610351562,0.01185808640386532,0.21023761085036674,-1.4567811314713452,290.4651069579052,291.14334891202145,True,False,0,True,False,-1.0,0.0,-0.0119374514832304,0.01185808640386532,0.6479817621985492,1.4609970491276316
2023-03-24,305.85675048828125,21.739999771118164,0.0036805139260063235,0.19784082659112195,-1.6325541298412314,291.06870082184156,291.2897509177554,True,False,0,True,False,-1.0,0.0,-0.003759879005371403,0.0036805139260063235,0.6455454291749952,1.4663742691128
2023-03-27,303.7612609863281,20.600000381469727,-0.006851212205085555,0.2004638187078509,-1.5766567414246309,291.56644827927244,291.4138455453034,True,False,0,True,False,-1.0,0.0,0.006771847125720476,-0.006851212205085555,0.649916964134076,1.4563278278230312
2023-03-28,302.14776611328125,19.969999313354492,-0.005311720355017591,0.20200474096849963,-1.538299277196708,291.9814019198218,291.5206507250843,False,False,0,False,True,-1.0,0.0,0.005232355275652511,-0.005311720355017591,0.653317560590099,1.448592221656405
2023-03-29,307.6571350097656,19.1200008392334,0.01823402160921095,0.20547007780960994,-1.4716849691303568,292.5961365508,291.6812127577677,False,False,0,False,True,1.0,2.0,0.017834021609210948,0.01823402160921095,0.6649688400833399,1.475005883529023
2023-03-30,310.56915283203125,19.020000457763672,0.009465139894035524,0.20586222353318762,-1.452486880054464,293.30096071869144,291.8691524599992,False,False,0,False,True,1.0,0.0,0.009465139894035524,0.009465139894035524,0.6712628631799032,1.4889670205611507
2023-03-31,315.73419189453125,18.700000762939453,0.016630882415078263,0.2019264096894742,-1.4982789823259024,294.18069527460676,292.10661553894977,False,False,0,False,True,1.0,0.0,0.016630882415078263,0.016630882415078263,0.682426556927057,1.5137298560000327
2023-04-03,314.9668273925781,18.549999237060547,-0.0024304130551988656,0.2028945212325226,-1.4701133339982897,294.99583771060566,292.33408033351327,False,False,0,False,True,1.0,0.0,-0.0024304130551988656,-0.0024304130551988656,0.680767978513887,1.510050867195966
2023-04-04,313.90435791015625,19.0,-0.0033732742308687502,0.1961262829045942,-1.5572007208733178,295.7373483066665,292.5487099611416,False,False,0,False,True,1.0,0.0,-0.0033732742308687502,-0.0033732742308687502,0.6784715614347655,1.5049570515183528
2023-04-05,310.8052673339844,19.079999923706055,-0.009872722369336673,0.20198995761102193,-1.4574007257548867,296.3282470920515,292.73036724843354,False,False,0,False,True,1.0,0.0,-0.009872722369336673,-0.009872722369336673,0.6717732000732297,1.4900990283709366
2023-04-06,312.9007263183594,18.399999618530273,0.006742031762683398,0.18722412576810574,-1.6615906876756183,296.97814823818123,292.93106733868154,False,False,0,False,True,1.0,0.0,0.006742031762683398,0.006742031762683398,0.6763023163254429,1.500145323349757
2023-04-10,312.7237243652344,18.969999313354492,-0.0005656808637283239,0.17543996841280216,-1.8170840174742515,297.59562181179115,293.1280091996423,False,False,0,False,True,1.0,0.0,-0.0005656808637283239,-0.0005656808637283239,0.6759197450470025,1.4992967198475264
2023-04-11,310.7166748046875,19.100000381469727,-0.006417963858101228,0.17971840994731042,-1.7363635036987748,298.1101729095518,293.30302079770246,False,False,0,False,True,1.0,0.0,-0.006417963858101228,-0.006417963858101228,0.6715817165523138,1.4896742876869753
2023-04-12,307.971923828125,19.09000015258789,-0.008833613381991179,0.1711208829788924,-1.8428395582443915,298.49690823969195,293.448980031836,False,False,0,False,True,1.0,0.0,-0.008833613381991179,-0.008833613381991179,0.6656492233138767,1.4765150809644554
2023-04-13,314.0027160644531,17.799999237060547,0.019582279323922425,0.18121521446292338,-1.6794148092267496,299.10497913478065,293.65349481823023,False,False,0,False,True,1.0,0.0,0.019582279323922425,0.019582279323922425,0.678684152336561,1.5054286117058853
2023-04-14,313.4123840332031,17.06999969482422,-0.0018800220541048684,0.16032041268091227,-1.9603640712000936,299.66605383667957,293.8501006810658,False,False,0,False,True,1.0,0.0,-0.0018800220541048684,-0.0018800220541048684,0.6774082111623968,1.5025983727149976
2023-04-17,313.6780090332031,16.950000762939453,0.0008475255399347237,0.15842469227774958,-1.9677673941454952,300.21554227575893,294.0473933014851,False,False,0,False,True,1.0,0.0,0.0008475255399347237,0.0008475255399347237,0.6779823319223184,1.503871863212138
2023-04-18,313.69769287109375,16.829999923706055,6.275173051273342e-05,0.1585395905837695,-1.945697821796625,300.7442540638113,294.24291867033696,False,False,0,False,True,1.0,0.0,6.275173051273342e-05,6.275173051273342e-05,0.6780248764869036,1.5039662337740238
2023-04-19,313.55010986328125,16.459999084472656,-0.00047046252225113605,0.15203484451791435,-2.0167644499523223,301.24644448731993,294.4350300254907,False,False,0,False,True,1.0,0.0,-0.00047046252225113605,-0.00047046252225113605,0.6777058911933626,1.5032586740263019
2023-04-20,311.159423828125,17.170000076293945,-0.007624574063133549,0.14557354155654892,-2.0830120249593156,301.63518877519465,294.6014419041239,False,False,0,False,True,1.0,0.0,-0.007624574063133549,-0.007624574063133549,0.6725386724329369,1.4917969669301403
2023-04-21,311.484130859375,16.770000457763672,0.001043539119770731,0.14051210319744203,-2.1281583002319713,302.0214217981037,294.76942885890253,False,False,0,False,True,1.0,0.0,0.001043539119770731,0.001043539119770731,0.6732404928471794,1.4933537154238872
2023-04-24,310.8348083496094,16.889999389648438,-0.0020846086379237017,0.14061587822902008,-2.1015119794109447,302.36704480012355,294.92928338119816,False,False,0,False,True,1.0,0.0,-0.0020846086379237017,-0.0020846086379237017,0.6718370499003901,1.490240657369239
2023-04-25,304.9713134765625,18.760000228881836,-0.01886370096122547,0.15505886061151578,-1.8846501217205063,302.4691729835133,295.02920407866446,False,False,0,False,True,1.0,0.0,-0.01886370096122547,-0.01886370096122547,0.6591637166963972,1.4621292032483657
2023-04-26,306.8208923339844,18.84000015258789,0.006064763391472328,0.1549110135520429,-1.867578117752218,302.63982864431614,295.1465343100607,False,False,0,False,True,1.0,0.0,0.006064763391472328,0.006064763391472328,0.6631613886744043,1.470996670913829
2023-04-27,315.16357421875,17.030000686645508,0.027190722969687275,0.17072581832365438,-1.638669919756441,303.13095592174494,295.3457088365153,False,False,0,False,True,1.0,0.0,0.027190722969687275,0.027190722969687275,0.6811932262780431,1.510994133881979
2023-04-28,317.3377685546875,15.779999732971191,0.0068986219023789985,0.1693273049594361,-1.6433082358746753,303.68808582891916,295.56453530137276,False,False,0,False,True,1.0,0.0,0.0068986219023789985,0.0068986219023789985,0.6858925207885971,1.5214179111083435
2023-05-01,316.9737854003906,16.079999923706055,-0.0011469897073853597,0.15920162895761747,-1.759995884646559,304.20909365525137,295.7775626655421,False,False,0,False,True,1.0,0.0,-0.0011469897073853597,-0.0011469897073853597,0.68510580912688,1.5196728604236704
2023-05-02,314.20928955078125,17.780000686645508,-0.008721528331175232,0.16214207069474731,-1.7029996647154226,304.60125820017413,295.960962933057,False,False,0,False,True,1.0,0.0,-0.008721528331175232,-0.008721528331175232,0.6791306394027272,1.5064189905173673
2023-05-03,312.1531066894531,18.34000015258789,-0.006543991313139763,0.16338438769287017,-1.6694933239047487,304.8974091213223,296.1220787913296,False,False,0,False,True,1.0,0.0,-0.006543991313139763,-0.006543991313139763,0.6746864143979887,1.496560997729473
2023-05-04,311.05126953125,20.09000015258789,-0.0035297971879526546,0.15993406669257354,-1.6971987352743705,305.13873698053516,296.27062795292085,True,False,0,True,False,1.0,0.0,-0.0035297971879526546,-0.0035297971879526546,0.6723049081896968,1.491278440928088
2023-05-05,317.6624450683594,17.190000534057617,0.021254295303382964,0.1754829334205172,-1.4797705471536267,305.62986278790083,296.483481854567,False,False,0,False,True,-1.0,2.0,-0.021733660382748043,0.021254295303382964,0.6576932616414474,1.522974513291142
2023-05-08,318.4494934082031,16.979999542236328,0.002477624761952457,0.17549830032902658,-1.4674985562944511,306.1325934004617,296.70204913370765,False,False,0,False,True,1.0,2.0,0.002077624761952457,0.002477624761952457,0.659059701447603,1.5267478726570947
2023-05-09,316.43267822265625,17.709999084472656,-0.00633323408356512,0.17545127417339784,-1.4562005223874754,306.53651829544975,296.89837380125937,False,False,0,False,True,1.0,0.0,-0.00633323408356512,-0.00633323408356512,0.6548857220832908,1.5170786209929723
2023-05-10,319.8759765625,16.940000534057617,0.01088161424788403,0.17479673700076231,-1.4539370684869821,307.0596343059223,297.1270066645553,False,False,0,False,True,1.0,0.0,0.01088161424788403,0.01088161424788403,0.6620119358874481,1.5335868853303296
2023-05-11,320.91888427734375,16.93000030517578,0.0032603502333974355,0.16210735095700624,-1.607350913027877,307.6031343048016,297.3637417651801,False,False,0,False,True,1.0,0.0,0.0032603502333974355,0.0032603502333974355,0.6641703266571306,1.5385869156898515
2023-05-12,319.76776123046875,17.030000686645508,-0.0035869595192790094,0.1626413514137115,-1.5888660421458316,308.080178497965,297.5866673319989,False,False,0,False,True,1.0,0.0,-0.0035869595192790094,-0.0035869595192790094,0.6617879745815052,1.5330680667063796
2023-05-15,321.4992980957031,17.1200008392334,0.005414982606662511,0.16337097239156598,-1.5671197434785689,308.60641848219,297.8246039565134,False,False,0,False,True,1.0,0.0,0.005414982606662511,0.005414982606662511,0.6653715449531624,1.5413696036224245
2023-05-16,321.8633117675781,17.989999771118164,0.0011322378432274682,0.16330919190300927,-1.5584870662870298,309.12629665024446,298.0637950790116,False,False,0,False,True,1.0,0.0,0.0011322378432274682,0.0011322378432274682,0.6661249037961651,1.5431148006180464
2023-05-17,325.7592468261719,16.8700008392334,0.012104315453657755,0.1675106497511704,-1.4946199296596394,309.7785692061632,298.3393717133117,False,False,0,False,True,1.0,0.0,0.012104315453657755,0.012104315453657755,0.6741878897632513,1.5617931489459354
2023-05-18,331.8096008300781,16.049999237060547,0.01857308445686212,0.173331435207646,-1.4104141476606769,310.6425312306304,298.6724088189512,False,False,0,False,True,1.0,0.0,0.01857308445686212,0.01857308445686212,0.6867096383796178,1.5908004650054568
2023-05-19,331.06195068359375,16.809999465942383,-0.002253250492493253,0.17428658727018737,-1.39360473637057,311.4432927778055,298.9946928176044,False,False,0,False,True,1.0,0.0,-0.002253250492493253,-0.002253250492493253,0.6851623095487391,1.5872159930742247
2023-05-22,332.1736145019531,17.209999084472656,0.0033578724950540373,0.17320270317798053,-1.4038851065445253,312.2562465709093,299.3248313418268,False,False,0,False,True,1.0,0.0,0.0033578724950540373,0.0033578724950540373,0.6874629972226205,1.5925456620010785
2023-05-23,327.962890625,18.530000686645508,-0.012676274373166319,0.16380003902788465,-1.5251895149664032,312.8721933965599,299.6097871555897,False,False,0,False,True,1.0,0.0,-0.012676274373166319,-0.012676274373166319,0.6787485276484273,1.5723581162377571
2023-05-24,326.2806396484375,20.030000686645508,-0.005129394284080879,0.16644657006991315,-1.484955250096121,313.39801481820217,299.87516877243394,True,False,0,True,False,1.0,0.0,-0.005129394284080879,-0.005129394284080879,0.6752669588303791,1.564292871503799
2023-05-25,334.219970703125,19.139999389648438,0.024332829135194745,0.1611937814936294,-1.5505270008987462,314.214562107807,300.2169080951274,False,False,0,False,True,-1.0,2.0,-0.024812194214559824,0.024332829135194745,0.6585121039012046,1.602356542663504
2023-05-26,342.7594299316406,17.950000762939453,0.025550415825094097,0.17972622452842438,-1.2919730156966795,315.3339686891338,300.6402167701176,False,False,0,False,True,1.0,2.0,0.025150415825094096,0.025550415825094097,0.6750739571401775,1.6432974186286167
2023-05-30,344.3138122558594,17.459999084472656,0.004534907542963262,0.1787301339343402,-1.301098518480809,316.47043314273094,301.07477990927924,False,False,0,False,True,1.0,0.0,0.004534907542963262,0.004534907542963262,0.6781353551204705,1.6507496204876877
2023-05-31,342.3560485839844,17.940000534057617,-0.005685986452440672,0.17612409451768882,-1.3318811220711173,317.4855553168978,301.48553880156487,False,False,0,False,True,1.0,0.0,-0.005685986452440672,-0.005685986452440672,0.6742794866783345,1.6413634805092232
2023-06-01,346.31103515625,15.649999618530273,0.011552261420891607,0.17295435527991246,-1.370320604842415,318.61596629099,301.931563640915,False,False,0,False,True,1.0,0.0,0.011552261420891607,0.011552261420891607,0.6820689395791872,1.6603249405227702
2023-06-02,348.908203125,14.600000381469727,0.007499524141869163,0.16992314221734378,-1.4071377875969275,319.8038971472257,302.39899288951284,False,False,0,False,True,1.0,0.0,0.007499524141869163,0.007499524141869163,0.6871841320579805,1.6727765874975682
2023-06-05,349.1542053222656,14.729999542236328,0.0007050628075302434,0.16055385996023072,-1.5328033667351653,320.9548896246783,302.8642188838686,False,False,0,False,True,1.0,0.0,0.0007050628075302434,0.0007050628075302434,0.6876686400314195,1.67395600005472
2023-06-06,349.09515380859375,13.960000038146973,-0.00016912731615925658,0.16133148575309772,-1.511204997450039,322.0584293965965,303.3242281866022,False,False,0,False,True,1.0,0.0,-0.00016912731615925658,-0.00016912731615925658,0.6875523364799241,1.6736728883690621
2023-06-07,343.1726379394531,13.9399995803833,-0.016965333962750684,0.17478757963118693,-1.310090793190471,322.8864375747478,303.72072977618285,False,False,0,False,True,1.0,0.0,-0.016965333962750684,-0.016965333962750684,0.6758877814746727,1.6452784688734794
2023-06-08,347.43255615234375,13.649999618530273,0.012413338774527327,0.1756556966302588,-1.2876348292826485,323.8490304601437,304.15567332221434,False,False,0,False,True,1.0,0.0,0.012413338774527327,0.012413338774527327,0.6842778054796814,1.6657018678860416
2023-06-09,348.76068115234375,13.829999923706055,0.0038226843641493424,0.17562721289309088,-1.2781528351432354,324.8259579382692,304.5995042458972,False,False,0,False,True,1.0,0.0,0.0038226843641493424,0.0038226843641493424,0.686893583547423,1.6720693203717438
2023-06-12,354.65374755859375,15.010000228881836,0.01689716394284657,0.17856751990136374,-1.2264425952709062,325.99567517828194,305.09755641816287,False,False,0,False,True,1.0,0.0,0.01689716394284657,0.01689716394284657,0.6985001370399132,1.7003225498018693
2023-06-13,357.3788757324219,14.609999656677246,0.007683911963676238,0.1787767326153203,-1.2152344282290795,327.2263889255031,305.61776855064306,False,False,0,False,True,1.0,0.0,0.007683911963676238,0.007683911963676238,0.7038673505995436,1.7133876785844002
2023-06-14,359.97607421875,13.880000114440918,0.007267353116507946,0.17817601449949858,-1.2162344269882697,328.510690309552,306.1586472140073,False,False,0,False,True,1.0,0.0,0.007267353116507946,0.007267353116507946,0.7089826031835315,1.7258394718701469
2023-06-15,364.26556396484375,14.5,0.011916041240805031,0.17808708043476393,-1.2099651178588016,329.91284221760264,306.73682549013506,False,False,0,False,True,1.0,0.0,0.011916041240805031,0.011916041240805031,0.7174308691220798,1.7464046461919607
2023-06-16,361.97320556640625,13.539999961853027,-0.0062930966448937475,0.17603762427605318,-1.2320472002469207,331.17011136853614,307.286441212287,False,False,0,False,True,1.0,0.0,-0.0062930966448937475,-0.0062930966448937475,0.7129160073266644,1.7354143529723831
2023-06-20,361.4551086425781,13.880000114440918,-0.001431312914494387,0.17564823764777296,-1.229304417304794,332.35775832045937,307.8254329280113,False,False,0,False,True,1.0,0.0,-0.001431312914494387,-0.001431312914494387,0.711895601438428,1.7329304319969747
2023-06-21,356.52923583984375,13.199999809265137,-0.013627896479961765,0.18703959005408985,-1.0558404366319256,333.30565939965095,308.31004788235794,False,False,0,False,True,1.0,0.0,-0.013627896479961765,-0.013627896479961765,0.702193961877485,1.7093142354627446
2023-06-22,360.73590087890625,12.90999984741211,0.011798934326250343,0.17876828887759943,-1.1703332041312329,334.3813551439355,308.83169816093056,False,False,0,False,True,1.0,0.0,0.011798934326250343,0.011798934326250343,0.710479102317967,1.7294823218698945
2023-06-23,357.1597595214844,13.4399995803833,-0.009913461201696006,0.18305961695134293,-1.100370239436483,335.27462590383936,309.3125743933739,False,False,0,False,True,1.0,0.0,-0.009913461201696006,-0.009913461201696006,0.703435795302522,1.7123371659730182
2023-06-26,352.3718566894531,14.25,-0.013405493492452791,0.17803423574579214,-1.1675840640747774,335.9451055424909,309.74102496348416,False,False,0,False,True,1.0,0.0,-0.013405493492452791,-0.013405493492452791,0.6940058913262357,1.6893824412376819
2023-06-27,358.4306640625,13.739999771118164,0.017194356637813213,0.16586955628670327,-1.3418429588943843,336.8268921511187,310.2254989843699,False,False,0,False,True,1.0,0.0,0.017194356637813213,0.017194356637813213,0.7059388761304424,1.7184302854299822
2023-06-28,359.13006591796875,13.430000305175781,0.0019512891211417305,0.16565911507240633,-1.3374088822186205,337.7015264164854,310.7121115906744,False,False,0,False,True,1.0,0.0,0.0019512891211417305,0.0019512891211417305,0.7073163669796267,1.7217834397513823
2023-06-29,358.4109802246094,13.539999961853027,-0.002002298781421552,0.1638511549554203,-1.356224607943549,338.5136618599413,311.1867271989723,False,False,0,False,True,1.0,0.0,-0.002002298781421552,-0.002002298781421552,0.7059001082799439,1.7183359148680963
2023-06-30,363.9376525878906,13.59000015258789,0.015419930382204683,0.16727322859264698,-1.2969894805014126,339.51068110417464,311.71161202871275,False,False,0,False,True,1.0,0.0,0.015419930382204683,0.015419930382204683,0.7167850388064113,1.7448325350486045
2023-07-03,364.7947082519531,13.569999694824219,0.002354951893458024,0.1662430182035749,-1.3050037761054527,340.50221158055814,312.2398020408843,False,False,0,False,True,1.0,0.0,0.002354951893458024,0.002354951893458024,0.7184730330907508,1.7489415317307844
2023-07-05,364.7849426269531,14.180000305175781,-2.6770193698233413e-05,0.16635528213909742,-1.2945924841510439,341.4544755431619,312.76263926064615,False,False,0,False,True,1.0,0.0,-2.6770193698233413e-05,-2.6770193698233413e-05,0.7184537994284881,1.7488947122272132
2023-07-06,362.00677490234375,15.4399995803833,-0.00761590570214532,0.16985151236386925,-1.2331947817851747,342.26044806705136,313.252630660066,False,False,0,False,True,1.0,0.0,-0.00761590570214532,-0.00761590570214532,0.7129821230406926,1.73557529501591
2023-07-07,360.80487060546875,14.829999923706055,-0.003320115479052088,0.1561322277855363,-1.4327093424900346,342.98768032345987,313.7257872764382,False,False,0,False,True,1.0,0.0,-0.003320115479052088,-0.003320115479052088,0.7106149400576978,1.7298129846138672
2023-07-10,360.923095703125,15.069999694824219,0.0003276704592647395,0.1518451207715159,-1.4888177693425424,343.69102994619186,314.1954122359077,False,False,0,False,True,1.0,0.0,0.0003276704592647395,0.0003276704592647395,0.7108477875814668,1.7303797932289777
2023-07-11,362.70623779296875,14.84000015258789,0.004940504254431044,0.15207963669993516,-1.4760248383584755,344.43672437155567,314.67810701757,False,False,0,False,True,1.0,0.0,0.004940504254431044,0.004940504254431044,0.714359734100266,1.738928741959207
2023-07-12,367.28717041015625,13.539999961853027,0.012629869960500306,0.14721420203391783,-1.5405692522918097,345.33282029463805,315.20158028515795,False,False,0,False,True,1.0,0.0,0.012629869960500306,0.012629869960500306,0.7233820046469699,1.7608911858407281
2023-07-13,373.52325439453125,13.609999656677246,0.016978768894680085,0.15560586691054495,-1.4007905919468249,346.43832751424173,315.78189545042534,False,False,0,False,True,1.0,0.0,0.016978768894680085,0.016978768894680085,0.7356641405264411,1.790788950333797
2023-07-14,373.4444580078125,13.34000015258789,-0.00021095443400565017,0.1546737252758698,-1.4026770310956076,347.4973914551661,316.3556522917924,False,False,0,False,True,1.0,0.0,-0.00021095443400565017,-0.00021095443400565017,0.7355089489140582,1.790411175464356
2023-07-17,376.9319152832031,13.479999542236328,0.009338623724649553,0.15271453213680877,-1.4200772746749217,348.651686507246,316.9584011772791,False,False,0,False,True,1.0,0.0,0.009338623724649553,0.009338623724649553,0.742377590234079,1.807131151744425
2023-07-18,380.015380859375,13.300000190734863,0.008180431136628918,0.15123343442941556,-1.4298596465940163,349.8816353053687,317.5858338109318,False,False,0,False,True,1.0,0.0,0.008180431136628918,0.008180431136628918,0.7484505589883654,1.8219142636861272
2023-07-19,379.9267578125,13.760000228881836,-0.0002332091050488705,0.15088205208829436,-1.423225419092884,351.0598754036876,318.20614151243996,False,False,0,False,True,1.0,0.0,-0.0002332091050488705,-0.0002332091050488705,0.7482760135033304,1.8214893766912172
2023-07-20,371.168701171875,13.989999771118164,-0.02305196057011405,0.16710975589093974,-1.166912701975217,351.84845680636164,318.73313215581743,False,False,0,False,True,1.0,0.0,-0.02305196057011405,-0.02305196057011405,0.7310267843444895,1.7795004754008497
2023-07-21,370.0555419921875,13.600000381469727,-0.0029990653203596507,0.16390422500827292,-1.2063305941682325,352.5624601469823,319.2438029004579,False,False,0,False,True,1.0,0.0,-0.0029990653203596507,-0.0029990653203596507,0.728834387267308,1.7741636372375114
2023-07-24,370.6465759277344,13.90999984741211,0.0015971492613380267,0.15843600809108704,-1.2788850381025068,353.2716411579922,319.7552732788388,False,False,0,False,True,1.0,0.0,0.0015971492613380267,0.0015971492613380267,0.7299984445705697,1.776997241380218
2023-07-25,373.1587219238281,13.859999656677246,0.00677773965618278,0.14845572717532612,-1.4171003035143137,354.051526678221,320.2866508772964,False,False,0,False,True,1.0,0.0,0.00677773965618278,0.00677773965618278,0.7349461839772874,1.789041266052048
2023-07-26,371.9174499511719,13.1899995803833,-0.0033263914246914883,0.1398938034166149,-1.5323276101252064,354.7521511202975,320.80039017156383,False,False,0,False,True,1.0,0.0,-0.0033263914246914883,-0.0033263914246914883,0.7325014652932956,1.7830902145262333
2023-07-27,371.0308532714844,14.40999984741211,-0.002383853405651948,0.14071073121051406,-1.5064282381582192,355.3905315968147,321.3001957745481,False,False,0,False,True,1.0,0.0,-0.002383853405651948,-0.002383853405651948,0.7307552891806112,1.7788395888457502
2023-07-28,377.7890319824219,13.329999923706055,0.01821460035290512,0.15159388915717645,-1.3327422937217972,356.26890416095614,321.86227374676577,False,False,0,False,True,1.0,0.0,0.01821460035290512,0.01821460035290512,0.7440657047288076,1.8112404410485017
2023-07-31,377.98602294921875,13.630000114440918,0.0005214311430989937,0.1440224365230734,-1.4325211898177228,357.1205558781429,322.4207190124618,False,False,0,False,True,1.0,0.0,0.0005214311430989937,0.0005214311430989937,0.7444536837597652,1.8121848782221048
2023-08-01,377.1092529296875,13.930000305175781,-0.002319583175828255,0.14479528598814476,-1.4086847977223087,357.9044263507525,322.9648835290511,False,False,0,False,True,1.0,0.0,-0.002319583175828255,-0.002319583175828255,0.7427268615197327,1.8079813646670904
2023-08-02,368.8339538574219,16.09000015258789,-0.021944036132702793,0.1674000064884002,-1.06694003956539,358.33303527258266,323.42129218903494,False,False,0,False,True,1.0,0.0,-0.021944036132702793,-0.021944036132702793,0.7264284364338147,1.7683069562735825
2023-08-03,368.2428283691406,15.920000076293945,-0.001602687285427562,0.1648242844329259,-1.0966334107306162,358.72165460970257,323.86727762366286,False,False,0,False,True,1.0,0.0,-0.001602687285427562,-0.001602687285427562,0.7252641988149692,1.7654729131980298
2023-08-04,366.5187683105469,17.100000381469727,-0.004681856443013999,0.16535735807946841,-1.080376686760752,359.02742377444156,324.29167056582094,False,False,0,False,True,1.0,0.0,-0.004681856443013999,-0.004681856443013999,0.7218686159528599,1.7572072224644069
2023-08-07,369.62200927734375,15.770000457763672,0.008466799616022813,0.167533999502875,-1.0405537173438797,359.4428977157319,324.74271871220424,False,False,0,False,True,1.0,0.0,0.008466799616022813,0.008466799616022813,0.7279805328732285,1.772085143900841
2023-08-08,366.4793395996094,15.989999771118164,-0.008502387841781034,0.17037219758937908,-0.9914520135191804,359.7188366131388,325.1580084722779,False,False,0,False,True,1.0,0.0,-0.008502387841781034,-0.008502387841781034,0.7217909600414739,1.7570181887187377
